outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
257.0,254.06195,311.0315,,,0.0
243.0,311.0315,266.16486,-14.0,-44.86664000000002,0.0
263.0,266.16486,279.17987,20.0,13.015010000000018,0.0
259.0,279.17987,272.8637,-4.0,-6.31617,0.0
200.0,272.8637,218.23862,-59.0,-54.625080000000025,0.0
206.0,218.23862,198.26773,6.0,-19.970889999999997,0.0
220.0,198.26773,218.8263,14.0,20.558570000000003,0.0
204.0,218.8263,212.9625,-16.0,-5.863799999999969,0.0
208.0,212.9625,219.28413,4.0,6.321629999999999,0.0
175.0,219.28413,194.47574,-33.0,-24.80839000000003,0.0
159.0,194.47574,181.98602,-16.0,-12.489720000000034,0.0
175.0,181.98602,189.68414,16.0,7.698120000000017,0.0
154.0,189.68414,182.81526,-21.0,-6.86887999999999,0.0
165.0,182.81526,183.99545,11.0,1.1801900000000103,0.0
250.0,183.99545,168.00507,85.0,-15.990380000000016,1.0
169.0,168.00507,165.4097,-81.0,-2.5953700000000026,0.0
186.0,165.4097,171.78308,17.0,6.373380000000026,0.0
175.0,171.78308,184.33936,-11.0,12.556279999999987,0.0
161.0,184.33936,186.52461,-14.0,2.1852499999999964,0.0
150.0,186.52461,180.56845,-11.0,-5.956159999999954,0.0
278.0,180.56845,154.48651,128.0,-26.08194000000003,1.0
138.0,154.48651,140.01645,-140.0,-14.47005999999999,0.0
160.0,140.01645,134.56943,22.0,-5.447019999999952,0.0
145.0,134.56943,152.35217,-15.0,17.78273999999999,0.0
129.0,152.35217,153.32492,-16.0,0.9727499999999907,0.0
138.0,153.32492,148.67441,9.0,-4.650509999999997,0.0
146.0,148.67441,163.58585,8.0,14.911439999999999,0.0
149.0,163.58585,172.23059,3.0,8.644740000000013,0.0
158.0,172.23059,182.58426,9.0,10.353669999999994,0.0
132.0,182.58426,166.56044,-26.0,-16.02382,0.0
130.0,166.56044,149.14862,-2.0,-17.411820000000034,0.0
126.0,149.14862,152.66635,-4.0,3.5177300000000002,0.0
129.0,152.66635,156.27254,3.0,3.606189999999998,0.0
143.0,156.27254,163.54498,14.0,7.272440000000017,0.0
158.0,163.54498,176.14029,15.0,12.595309999999984,0.0
291.0,176.14029,153.59048,133.0,-22.54980999999998,1.0
156.0,153.59048,144.4758,-135.0,-9.114680000000021,0.0
165.0,144.4758,151.85532,9.0,7.379520000000014,0.0
166.0,151.85532,165.96071,1.0,14.10539,0.0
172.0,165.96071,181.34448,6.0,15.383769999999998,0.0
172.0,181.34448,193.18636,0.0,11.841880000000003,0.0
179.0,193.18636,197.76164,7.0,4.575279999999992,0.0
201.0,197.76164,202.0761,22.0,4.314459999999997,0.0
