outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
257.0,234.46127,271.9151,,,0.0
243.0,271.9151,241.02878,-14.0,-30.886319999999955,0.0
263.0,241.02878,248.70706,20.0,7.678280000000001,0.0
259.0,248.70706,246.18834,-4.0,-2.5187200000000303,0.0
200.0,246.18834,193.86536,-59.0,-52.32298000000003,0.0
206.0,193.86536,200.5788,6.0,6.713439999999991,0.0
220.0,200.5788,210.85495,14.0,10.276150000000001,0.0
204.0,210.85495,193.07681,-16.0,-17.778140000000008,0.0
208.0,193.07681,192.22304,4.0,-0.8537699999999973,0.0
175.0,192.22304,176.89519,-33.0,-15.327850000000012,0.0
159.0,176.89519,161.61124,-16.0,-15.283950000000004,0.0
175.0,161.61124,173.30563,16.0,11.694389999999999,0.0
154.0,173.30563,157.82095,-21.0,-15.484680000000026,0.0
165.0,157.82095,161.21684,11.0,3.39588999999998,0.0
250.0,161.21684,223.47086,85.0,62.25402,1.0
169.0,223.47086,182.83276,-81.0,-40.63810000000001,0.0
186.0,182.83276,180.5383,17.0,-2.294460000000015,0.0
175.0,180.5383,158.71928,-11.0,-21.819020000000023,0.0
161.0,158.71928,169.37268,-14.0,10.653400000000005,0.0
150.0,169.37268,160.17374,-11.0,-9.198939999999993,0.0
278.0,160.17374,258.34427,128.0,98.17052999999999,1.0
138.0,258.34427,143.46274,-140.0,-114.88153,0.0
160.0,143.46274,151.80554,22.0,8.342800000000011,0.0
145.0,151.80554,141.53218,-15.0,-10.273360000000025,0.0
129.0,141.53218,141.8024,-16.0,0.2702199999999948,0.0
138.0,141.8024,149.70013,9.0,7.897729999999996,0.0
146.0,149.70013,152.89024,8.0,3.190110000000004,0.0
149.0,152.89024,159.98137,3.0,7.091129999999993,0.0
158.0,159.98137,164.92914,9.0,4.947769999999991,0.0
132.0,164.92914,161.93556,-26.0,-2.9935799999999517,0.0
130.0,161.93556,147.40329,-2.0,-14.53227000000004,0.0
126.0,147.40329,168.39874,-4.0,20.995450000000005,0.0
129.0,168.39874,150.47485,3.0,-17.92389000000003,0.0
143.0,150.47485,175.39163,14.0,24.91677999999999,0.0
158.0,175.39163,176.06877,15.0,0.6771400000000085,0.0
291.0,176.06877,254.6412,133.0,78.57243,1.0
156.0,254.6412,166.70392,-135.0,-87.93727999999999,0.0
165.0,166.70392,161.59004,9.0,-5.113879999999995,0.0
166.0,161.59004,153.85802,1.0,-7.732019999999977,0.0
172.0,153.85802,169.07141,6.0,15.213389999999976,0.0
172.0,169.07141,169.41945,0.0,0.3480400000000259,0.0
179.0,169.41945,181.90253,7.0,12.483080000000001,0.0
201.0,181.90253,197.93555,22.0,16.033019999999993,0.0
226.0,197.93555,230.35532,25.0,32.41977,0.0
193.0,230.35532,199.92917,-33.0,-30.426150000000007,0.0
223.0,199.92917,205.63716,30.0,5.707989999999995,0.0
302.0,205.63716,256.5792,79.0,50.94204000000002,1.0
236.0,256.5792,240.74066,-66.0,-15.838540000000023,0.0
228.0,240.74066,221.18349,-8.0,-19.557169999999985,0.0
207.0,221.18349,196.29663,-21.0,-24.886860000000013,0.0
216.0,196.29663,204.40298,9.0,8.10635000000002,0.0
414.0,204.40298,267.8529,-162.0,63.44991999999996,1.0
232.0,267.8529,234.50186,178.0,-33.35104000000001,0.0
211.0,234.50186,210.17136,-21.0,-24.33050000000003,0.0
205.0,210.17136,193.27504,-6.0,-16.896320000000003,0.0
196.0,193.27504,194.60175,-9.0,1.3267100000000198,0.0
214.0,194.60175,199.78244,18.0,5.1806899999999985,0.0
202.0,199.78244,192.27942,-12.0,-7.503019999999992,0.0
212.0,192.27942,199.94577,10.0,7.666350000000023,0.0
240.0,199.94577,219.86945,28.0,19.92367999999999,0.0
218.0,219.86945,211.32487,-22.0,-8.544579999999996,0.0
237.0,211.32487,208.88503,19.0,-2.439840000000004,0.0
239.0,208.88503,209.5939,2.0,0.7088699999999903,0.0
261.0,209.5939,243.71252,22.0,34.11862000000002,0.0
368.0,243.71252,272.07776,107.0,28.36524,1.0
244.0,272.07776,242.84192,-124.0,-29.235840000000053,0.0
245.0,242.84192,237.80722,1.0,-5.034699999999987,0.0
193.0,237.80722,188.62332,-52.0,-49.183899999999994,0.0
210.0,188.62332,205.68561,17.0,17.06228999999999,0.0
366.0,205.68561,267.72128,156.0,62.03566999999998,1.0
225.0,267.72128,227.49799,-141.0,-40.22329000000002,0.0
233.0,227.49799,228.01166,8.0,0.513670000000019,0.0
241.0,228.01166,222.33649,8.0,-5.67516999999998,0.0
207.0,222.33649,209.48013,-34.0,-12.856359999999995,0.0
218.0,209.48013,193.2136,11.0,-16.26652999999999,0.0
220.0,193.2136,196.74124,2.0,3.527639999999991,0.0
220.0,196.74124,209.72958,0.0,12.988339999999994,0.0
209.0,209.72958,196.65504,-11.0,-13.074539999999956,0.0
205.0,196.65504,192.06622,-4.0,-4.588820000000055,0.0
