distMean_true,outcome_true,outcome_pre,is_oddball
252.0,257.0,254.06195,0.0
248.0,243.0,311.0315,0.0
250.0,263.0,266.16486,0.0
237.0,259.0,279.17987,0.0
218.0,200.0,272.8637,0.0
221.0,206.0,218.23862,0.0
214.0,220.0,198.26773,0.0
212.0,204.0,218.8263,0.0
193.0,208.0,212.9625,0.0
180.0,175.0,219.28413,0.0
164.0,159.0,194.47574,0.0
174.0,175.0,181.98602,0.0
154.0,154.0,189.68414,0.0
161.0,165.0,182.81526,0.0
173.0,250.0,183.99545,1.0
155.0,169.0,168.00507,0.0
175.0,186.0,165.4097,0.0
166.0,175.0,171.78308,0.0
150.0,161.0,184.33936,0.0
156.0,150.0,186.52461,0.0
141.0,278.0,180.56845,1.0
154.0,138.0,154.48651,0.0
159.0,160.0,140.01645,0.0
150.0,145.0,134.56943,0.0
140.0,129.0,152.35217,0.0
141.0,138.0,153.32492,0.0
140.0,146.0,148.67441,0.0
150.0,149.0,163.58585,0.0
147.0,158.0,172.23059,0.0
140.0,132.0,182.58426,0.0
136.0,130.0,166.56044,0.0
121.0,126.0,149.14862,0.0
141.0,129.0,152.66635,0.0
157.0,143.0,156.27254,0.0
165.0,158.0,163.54498,0.0
164.0,291.0,176.14029,1.0
155.0,156.0,153.59048,0.0
159.0,165.0,144.4758,0.0
170.0,166.0,151.85532,0.0
159.0,172.0,165.96071,0.0
176.0,172.0,181.34448,0.0
192.0,179.0,193.18636,0.0
200.0,201.0,197.76164,0.0
216.0,226.0,202.0761,0.0
202.0,193.0,206.01404,0.0
220.0,223.0,206.57309,0.0
221.0,302.0,211.52719,1.0
237.0,236.0,210.5837,0.0
220.0,228.0,231.40909,0.0
213.0,207.0,242.85712,0.0
228.0,216.0,229.79414,0.0
218.0,414.0,238.34943,1.0
225.0,232.0,252.35416,0.0
228.0,211.0,265.52557,0.0
209.0,205.0,228.26247,0.0
200.0,196.0,204.97446,0.0
210.0,214.0,203.3334,0.0
200.0,202.0,216.34808,0.0
216.0,212.0,213.11816,0.0
225.0,240.0,218.5951,0.0
221.0,218.0,225.37077,0.0
231.0,237.0,228.4665,0.0
238.0,239.0,238.10022,0.0
250.0,261.0,248.52496,0.0
238.0,368.0,262.62448,1.0
245.0,244.0,294.695,0.0
227.0,245.0,265.64642,0.0
208.0,193.0,256.66425,0.0
204.0,210.0,208.72571,0.0
218.0,366.0,194.34068,1.0
220.0,225.0,211.51233,0.0
239.0,233.0,236.61462,0.0
222.0,241.0,253.6774,0.0
217.0,207.0,259.56818,0.0
221.0,218.0,227.50708,0.0
214.0,220.0,231.33585,0.0
219.0,220.0,241.26433,0.0
215.0,209.0,243.05858,0.0
215.0,205.0,235.31319,0.0
228.0,224.0,231.6717,0.0
230.0,235.0,242.90012,0.0
