distMean_true,outcome_true,outcome_pre,is_oddball
321.0,329.0,254.06195,-1.0
321.0,342.0,312.25574,-1.0
321.0,341.0,314.8092,-1.0
321.0,340.0,314.8651,-1.0
321.0,320.0,314.87665,-1.0
321.0,318.0,314.75146,-1.0
321.0,318.0,314.6817,-1.0
321.0,320.0,314.68298,-1.0
321.0,321.0,314.75534,-1.0
321.0,329.0,314.78427,-1.0
321.0,330.0,314.91125,-1.0
321.0,324.0,314.91534,-1.0
47.0,48.0,314.85123,-1.0
47.0,52.0,177.05229,-1.0
47.0,51.0,107.19414,-1.0
47.0,53.0,82.464165,-1.0
47.0,64.0,61.111336,-1.0
47.0,38.0,56.362698,-1.0
47.0,38.0,50.083473,-1.0
186.0,186.0,44.422462,-1.0
186.0,199.0,60.78311,-1.0
186.0,184.0,74.732925,-1.0
186.0,190.0,138.72427,-1.0
186.0,172.0,170.35068,-1.0
77.0,100.0,187.01465,-1.0
77.0,65.0,144.09987,-1.0
77.0,88.0,91.44273,-1.0
77.0,84.0,74.209015,-1.0
77.0,78.0,82.576935,-1.0
77.0,81.0,82.68024,-1.0
77.0,77.0,86.25986,-1.0
77.0,86.0,109.90883,-1.0
77.0,61.0,123.021706,-1.0
77.0,72.0,122.17226,-1.0
77.0,76.0,108.79204,-1.0
224.0,226.0,112.01585,-1.0
224.0,221.0,100.794495,-1.0
224.0,217.0,109.3542,-1.0
224.0,231.0,137.5369,-1.0
224.0,212.0,152.14464,-1.0
224.0,229.0,162.35187,-1.0
224.0,225.0,168.58264,-1.0
224.0,222.0,177.11848,-1.0
224.0,233.0,186.80927,-1.0
224.0,221.0,196.5903,-1.0
47.0,46.0,209.52036,-1.0
47.0,59.0,142.27432,-1.0
47.0,51.0,87.248184,-1.0
47.0,46.0,61.552883,-1.0
47.0,38.0,53.81329,-1.0
108.0,112.0,44.569828,-1.0
108.0,125.0,57.41696,-1.0
108.0,103.0,81.90631,-1.0
108.0,120.0,120.49018,-1.0
108.0,107.0,140.53714,-1.0
108.0,102.0,139.93646,-1.0
108.0,94.0,120.35747,-1.0
219.0,224.0,124.282074,-1.0
219.0,231.0,111.99432,-1.0
219.0,228.0,121.12614,-1.0
219.0,204.0,139.7989,-1.0
219.0,215.0,152.19722,-1.0
219.0,220.0,158.84587,-1.0
219.0,208.0,169.21313,-1.0
219.0,214.0,180.19058,-1.0
219.0,253.0,190.67708,-1.0
219.0,216.0,192.82602,-1.0
219.0,211.0,206.3472,-1.0
219.0,229.0,214.38347,-1.0
219.0,218.0,221.41705,-1.0
264.0,276.0,225.65805,-1.0
264.0,254.0,236.6532,-1.0
264.0,267.0,253.45241,-1.0
253.0,278.0,266.40945,-1.0
253.0,239.0,278.84576,-1.0
253.0,257.0,255.3688,-1.0
253.0,260.0,269.26727,-1.0
253.0,273.0,271.6454,-1.0
253.0,249.0,280.43823,-1.0
253.0,261.0,267.25186,-1.0
253.0,251.0,275.18686,-1.0
253.0,265.0,267.8343,-1.0
253.0,246.0,276.11758,-1.0
175.0,182.0,263.46295,-1.0
175.0,156.0,208.25137,-1.0
175.0,169.0,164.37842,-1.0
175.0,178.0,167.90894,-1.0
175.0,185.0,178.74881,-1.0
72.0,52.0,189.45744,-1.0
72.0,70.0,137.4434,-1.0
72.0,68.0,83.50405,-1.0
72.0,58.0,63.49376,-1.0
72.0,74.0,60.871124,-1.0
72.0,79.0,66.57785,-1.0
72.0,76.0,78.046295,-1.0
72.0,74.0,92.43651,-1.0
72.0,74.0,99.80003,-1.0
72.0,65.0,116.90224,-1.0
57.0,63.0,125.12664,-1.0
57.0,76.0,117.77188,-1.0
57.0,51.0,115.69834,-1.0
57.0,59.0,121.62216,-1.0
57.0,59.0,112.70137,-1.0
57.0,51.0,110.325195,-1.0
57.0,69.0,115.14284,-1.0
57.0,71.0,113.802124,-1.0
57.0,60.0,120.13855,-1.0
57.0,41.0,124.29806,-1.0
57.0,50.0,113.99469,-1.0
57.0,52.0,94.92546,-1.0
57.0,57.0,89.33694,-1.0
57.0,85.0,97.36308,-1.0
21.0,37.0,107.37092,-1.0
21.0,25.0,120.09256,-1.0
21.0,19.0,101.51557,-1.0
21.0,27.0,85.409515,-1.0
21.0,26.0,81.56358,-1.0
21.0,18.0,88.68486,-1.0
21.0,34.0,96.74602,-1.0
21.0,15.0,88.6017,-1.0
21.0,14.0,92.79699,-1.0
21.0,15.0,97.60518,-1.0
21.0,31.0,96.010864,-1.0
320.0,309.0,87.720634,-1.0
320.0,319.0,125.47508,-1.0
320.0,305.0,243.68408,-1.0
320.0,316.0,308.95532,-1.0
