distMean_true,outcome_true,outcome_pre,is_oddball
356.0,366.0,192.77461,-1.0
356.0,352.0,277.81,-1.0
356.0,354.0,280.99026,-1.0
356.0,363.0,280.96396,-1.0
356.0,354.0,280.98932,-1.0
356.0,346.0,280.9641,-1.0
356.0,352.0,280.92596,-1.0
356.0,348.0,280.95734,-1.0
356.0,359.0,280.93784,-1.0
356.0,359.0,280.98026,-1.0
356.0,365.0,280.97968,-1.0
290.0,301.0,280.99313,-1.0
290.0,286.0,278.05255,-1.0
290.0,283.0,272.80774,-1.0
290.0,287.0,269.88425,-1.0
290.0,297.0,270.20654,-1.0
290.0,297.0,275.37067,-1.0
290.0,302.0,276.65262,-1.0
290.0,294.0,278.44955,-1.0
290.0,303.0,276.2885,-1.0
290.0,299.0,278.7959,-1.0
290.0,297.0,277.7906,-1.0
290.0,288.0,277.38214,-1.0
162.0,164.0,273.7043,-1.0
162.0,162.0,160.03622,-1.0
162.0,178.0,159.55745,-1.0
162.0,155.0,176.02597,-1.0
253.0,246.0,155.12518,-1.0
253.0,241.0,252.17535,-1.0
253.0,253.0,240.6646,-1.0
253.0,248.0,243.30028,-1.0
253.0,242.0,239.90804,-1.0
253.0,267.0,236.16504,-1.0
253.0,230.0,248.18848,-1.0
253.0,252.0,233.63245,-1.0
253.0,265.0,239.83191,-1.0
72.0,64.0,248.27667,-1.0
72.0,60.0,71.11618,-1.0
72.0,65.0,66.568275,-1.0
147.0,153.0,65.73987,-1.0
147.0,148.0,160.80696,-1.0
147.0,154.0,138.6352,-1.0
147.0,158.0,162.87132,-1.0
147.0,151.0,157.1839,-1.0
147.0,156.0,158.46544,-1.0
147.0,156.0,161.53998,-1.0
147.0,150.0,166.03645,-1.0
147.0,146.0,168.23827,-1.0
261.0,248.0,167.76309,-1.0
261.0,237.0,254.79988,-1.0
261.0,260.0,242.06697,-1.0
261.0,278.0,247.82343,-1.0
261.0,272.0,255.28108,-1.0
261.0,244.0,255.20685,-1.0
261.0,268.0,240.97581,-1.0
261.0,268.0,250.31335,-1.0
261.0,262.0,252.43712,-1.0
261.0,254.0,250.33598,-1.0
261.0,267.0,245.88155,-1.0
261.0,262.0,250.97112,-1.0
261.0,278.0,250.09012,-1.0
261.0,249.0,256.45773,-1.0
261.0,267.0,243.66132,-1.0
86.0,90.0,250.55238,-1.0
86.0,79.0,93.624695,-1.0
86.0,79.0,81.28485,-1.0
86.0,87.0,88.659134,-1.0
44.0,45.0,99.49366,-1.0
44.0,51.0,76.56917,-1.0
44.0,46.0,74.23812,-1.0
44.0,36.0,65.92098,-1.0
44.0,41.0,49.17997,-1.0
44.0,25.0,39.228382,-1.0
44.0,32.0,11.587575,-1.0
44.0,50.0,51.680992,-1.0
44.0,48.0,57.376755,-1.0
44.0,43.0,43.467907,-1.0
44.0,34.0,60.913486,-1.0
44.0,63.0,30.03276,-1.0
283.0,289.0,114.94313,-1.0
283.0,289.0,262.67267,-1.0
283.0,259.0,277.19788,-1.0
283.0,267.0,247.95682,-1.0
283.0,274.0,253.84428,-1.0
283.0,259.0,254.2572,-1.0
283.0,299.0,248.88184,-1.0
283.0,286.0,266.087,-1.0
283.0,287.0,265.01688,-1.0
283.0,285.0,265.82303,-1.0
283.0,298.0,264.87543,-1.0
210.0,207.0,272.9566,-1.0
210.0,219.0,200.49251,-1.0
210.0,219.0,219.4093,-1.0
210.0,208.0,213.99545,-1.0
210.0,210.0,203.33142,-1.0
210.0,223.0,200.63031,-1.0
210.0,190.0,202.46118,-1.0
210.0,222.0,192.62029,-1.0
67.0,66.0,202.19849,-1.0
67.0,70.0,65.07181,-1.0
