distMean_true,outcome_true,outcome_pre,is_oddball
356.0,352.0,220.0334,0.0
356.0,338.0,296.92526,0.0
356.0,357.0,311.8092,0.0
356.0,342.0,311.19067,0.0
356.0,375.0,312.0426,0.0
356.0,357.0,309.7257,0.0
356.0,362.0,311.3086,0.0
356.0,382.0,310.87906,0.0
356.0,426.0,309.21674,1.0
356.0,354.0,307.36594,0.0
356.0,359.0,311.52643,0.0
290.0,302.0,311.09927,0.0
290.0,285.0,310.41614,0.0
290.0,295.0,305.5606,0.0
290.0,451.0,309.63733,1.0
290.0,298.0,306.23312,0.0
290.0,272.0,307.32605,0.0
290.0,286.0,294.48984,0.0
290.0,303.0,306.11978,0.0
290.0,313.0,311.53143,0.0
290.0,297.0,311.92773,0.0
290.0,281.0,309.9528,0.0
290.0,265.0,303.32385,0.0
162.0,151.0,289.64383,0.0
162.0,168.0,175.24496,0.0
162.0,166.0,155.42886,0.0
162.0,288.0,171.29605,1.0
253.0,256.0,158.33853,0.0
253.0,272.0,200.26407,0.0
253.0,266.0,219.03568,0.0
253.0,257.0,249.06201,0.0
253.0,262.0,271.09354,0.0
253.0,248.0,287.4112,0.0
253.0,241.0,291.34586,0.0
253.0,249.0,278.56653,0.0
253.0,251.0,288.57874,0.0
72.0,80.0,286.51843,0.0
72.0,161.0,160.39705,1.0
72.0,63.0,151.8536,0.0
147.0,131.0,124.30733,0.0
147.0,137.0,107.03322,0.0
147.0,147.0,134.83011,0.0
147.0,143.0,146.49696,0.0
147.0,143.0,159.01422,0.0
147.0,133.0,173.92004,0.0
147.0,145.0,164.59486,0.0
147.0,269.0,166.48178,1.0
147.0,138.0,160.73856,0.0
261.0,262.0,146.07823,0.0
261.0,269.0,142.31917,0.0
261.0,258.0,198.33185,0.0
261.0,259.0,234.20633,0.0
261.0,387.0,257.63055,1.0
261.0,262.0,290.37436,0.0
261.0,256.0,282.1726,0.0
261.0,248.0,271.51978,0.0
261.0,264.0,272.68152,0.0
261.0,270.0,284.3872,0.0
261.0,273.0,294.31705,0.0
261.0,250.0,306.5235,0.0
261.0,266.0,273.16803,0.0
261.0,273.0,292.64465,0.0
261.0,256.0,304.70386,0.0
86.0,92.0,278.61774,0.0
86.0,172.0,161.00113,1.0
86.0,79.0,156.57962,0.0
86.0,83.0,129.6025,0.0
44.0,49.0,82.47874,0.0
44.0,32.0,82.26862,0.0
44.0,41.0,76.18036,0.0
44.0,61.0,72.639244,0.0
44.0,53.0,69.09522,0.0
44.0,235.0,75.52779,1.0
44.0,42.0,81.75815,0.0
44.0,45.0,48.251682,0.0
44.0,49.0,44.008812,0.0
44.0,50.0,45.41678,0.0
44.0,55.0,44.36408,0.0
44.0,103.0,48.944637,1.0
283.0,278.0,67.19159,0.0
283.0,298.0,124.87174,0.0
283.0,275.0,255.62572,0.0
283.0,270.0,309.85333,0.0
283.0,269.0,291.82614,0.0
283.0,293.0,295.61176,0.0
283.0,281.0,310.54114,0.0
283.0,291.0,303.78918,0.0
283.0,275.0,308.55597,0.0
283.0,361.0,299.64795,1.0
283.0,293.0,308.31342,0.0
210.0,211.0,306.18594,0.0
210.0,218.0,221.25012,0.0
210.0,208.0,223.3153,0.0
210.0,214.0,195.88031,0.0
210.0,212.0,194.0654,0.0
210.0,197.0,201.03813,0.0
210.0,366.0,204.60744,1.0
210.0,216.0,199.01814,0.0
67.0,66.0,240.9626,0.0
67.0,52.0,154.17589,0.0
