distMean_true,outcome_true,outcome_pre,is_oddball
330.0,359.0,192.77461,0.0
329.0,336.0,277.79074,0.0
328.0,333.0,280.91864,0.0
319.0,326.0,280.784,0.0
309.0,300.0,280.62396,0.0
329.0,326.0,277.89984,0.0
333.0,326.0,280.70007,0.0
352.0,381.0,280.6251,0.0
353.0,338.0,281.01926,0.0
337.0,319.0,280.85425,0.0
332.0,531.0,280.32452,1.0
343.0,340.0,281.10406,0.0
351.0,357.0,280.87326,0.0
11.0,15.0,280.97556,0.0
7.0,6.0,30.857243,0.0
352.0,346.0,-16.696447,0.0
341.0,323.0,273.76874,0.0
331.0,320.0,280.48712,0.0
314.0,320.0,280.41183,0.0
326.0,327.0,280.40216,0.0
320.0,317.0,280.66696,0.0
339.0,335.0,280.21628,0.0
328.0,326.0,280.83374,0.0
331.0,326.0,280.62146,0.0
335.0,313.0,280.6304,0.0
320.0,453.0,279.9132,1.0
303.0,299.0,281.07532,0.0
294.0,300.0,277.51837,0.0
281.0,277.0,278.2497,0.0
294.0,285.0,265.83575,0.0
309.0,299.0,268.7162,0.0
308.0,290.0,275.12952,0.0
308.0,308.0,273.30182,0.0
301.0,299.0,279.34116,0.0
289.0,278.0,277.69373,0.0
271.0,267.0,266.9452,0.0
268.0,443.0,256.09988,1.0
270.0,277.0,281.0393,0.0
252.0,247.0,264.9087,0.0
232.0,243.0,242.3562,0.0
222.0,239.0,238.1614,0.0
210.0,204.0,232.70006,0.0
205.0,212.0,209.63016,0.0
185.0,176.0,206.49506,0.0
190.0,187.0,182.5104,0.0
201.0,188.0,188.17651,0.0
188.0,180.0,185.91196,0.0
182.0,176.0,180.5791,0.0
172.0,354.0,177.51215,1.0
165.0,158.0,280.9328,0.0
184.0,177.0,153.818,0.0
199.0,201.0,169.08136,0.0
216.0,216.0,196.99283,0.0
218.0,199.0,200.47061,0.0
198.0,199.0,196.51953,0.0
199.0,205.0,196.12604,0.0
208.0,194.0,198.07483,0.0
208.0,367.0,194.36868,1.0
193.0,171.0,281.04626,0.0
179.0,169.0,166.0659,0.0
175.0,178.0,167.34439,0.0
190.0,184.0,181.50699,0.0
208.0,212.0,180.6889,0.0
194.0,195.0,197.08145,0.0
189.0,203.0,196.42606,0.0
206.0,205.0,198.44286,0.0
218.0,216.0,198.69513,0.0
219.0,224.0,201.13179,0.0
232.0,257.0,202.89581,0.0
233.0,244.0,223.06566,0.0
213.0,269.0,229.09546,1.0
210.0,203.0,252.0028,0.0
230.0,239.0,205.52893,0.0
232.0,220.0,229.86295,0.0
243.0,238.0,218.8722,0.0
226.0,228.0,225.6384,0.0
209.0,207.0,221.4961,0.0
225.0,227.0,204.71136,0.0
226.0,233.0,206.07495,0.0
210.0,218.0,206.7356,0.0
197.0,203.0,202.60033,0.0
205.0,203.0,198.12106,0.0
208.0,204.0,197.65225,0.0
202.0,212.0,197.92047,0.0
191.0,203.0,200.11,0.0
211.0,376.0,197.93121,1.0
215.0,214.0,281.0138,0.0
222.0,223.0,204.15283,0.0
235.0,235.0,224.35721,0.0
233.0,232.0,228.06232,0.0
248.0,237.0,227.39983,0.0
258.0,263.0,230.07513,0.0
245.0,230.0,245.11765,0.0
237.0,235.0,233.45895,0.0
252.0,356.0,231.83527,1.0
238.0,226.0,279.6219,0.0
218.0,207.0,215.22827,0.0
198.0,198.0,214.24,0.0
215.0,205.0,200.83272,0.0
198.0,192.0,199.24704,0.0
