distMean_true,outcome_true,outcome_pre,is_oddball
101.0,96.0,234.46127,0.0
101.0,95.0,111.58687,0.0
101.0,104.0,99.41791,0.0
101.0,97.0,118.45929,0.0
101.0,95.0,102.4266,0.0
101.0,119.0,88.13432,0.0
101.0,180.0,121.55545,1.0
169.0,164.0,182.8654,0.0
169.0,157.0,161.79677,0.0
169.0,178.0,168.65472,0.0
169.0,165.0,171.36191,0.0
169.0,150.0,167.57513,0.0
169.0,173.0,148.44553,0.0
169.0,170.0,166.08351,0.0
169.0,356.0,176.0213,1.0
169.0,160.0,264.20905,0.0
169.0,172.0,166.76779,0.0
169.0,177.0,162.8338,0.0
209.0,202.0,161.35904,0.0
209.0,197.0,193.39551,0.0
209.0,347.0,205.68726,1.0
209.0,203.0,272.15717,0.0
209.0,217.0,207.19568,0.0
209.0,188.0,212.78926,0.0
209.0,209.0,182.03082,0.0
209.0,229.0,213.47533,0.0
209.0,219.0,218.5482,0.0
209.0,218.0,207.93134,0.0
209.0,219.0,196.28984,0.0
258.0,277.0,201.2128,0.0
258.0,444.0,252.70016,1.0
258.0,272.0,271.43683,0.0
258.0,253.0,264.42184,0.0
258.0,266.0,250.31042,0.0
300.0,297.0,253.62546,0.0
300.0,500.0,268.42487,1.0
300.0,283.0,272.0373,0.0
300.0,318.0,269.11328,0.0
300.0,314.0,273.9051,0.0
300.0,293.0,273.79236,0.0
300.0,307.0,271.31244,0.0
300.0,293.0,273.31067,0.0
300.0,288.0,271.30017,0.0
300.0,303.0,270.00327,0.0
229.0,237.0,272.85416,0.0
229.0,211.0,235.68039,0.0
229.0,233.0,208.06421,0.0
229.0,236.0,207.10475,0.0
229.0,241.0,233.09473,0.0
229.0,412.0,229.17334,1.0
229.0,222.0,269.75613,0.0
247.0,248.0,224.37183,0.0
247.0,239.0,241.84991,0.0
247.0,229.0,234.44011,0.0
247.0,255.0,224.17241,0.0
247.0,222.0,233.18619,0.0
247.0,322.0,225.87967,1.0
247.0,231.0,265.99573,0.0
247.0,236.0,234.44626,0.0
247.0,251.0,225.09622,0.0
247.0,245.0,222.95668,0.0
247.0,260.0,243.53088,0.0
247.0,261.0,248.30707,0.0
247.0,255.0,247.82083,0.0
247.0,245.0,243.81259,0.0
247.0,251.0,232.53369,0.0
54.0,43.0,231.15005,0.0
54.0,51.0,56.282536,0.0
54.0,54.0,56.02383,0.0
54.0,54.0,46.793255,0.0
54.0,159.0,62.532745,1.0
54.0,53.0,196.2566,0.0
12.0,10.0,93.07233,0.0
12.0,24.0,-9.987001,0.0
